actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
6.994059737976846,-7.284396933453219,-12.0,1.8086481259033844,0.09517175494669913,0.09853808466975277,18.168088939693476,155.29284381198215,13.801637386058545,0.2707383162244125,2.453935816719964,20.868519182081098,1.8638860667432036,21.566144943237305,2.0,97.71125352324452,0.0,2000,0.0,10.318090814943394
3.6545073397159578,-14.34423431110382,-12.0,1.3634208530187606,0.08694193281978368,0.10140393608808518,18.145628704071044,126.93195199203491,11.303763744354248,0.1454090605787933,2.606521179199219,18.20083115339279,1.6240579719543458,27.29036593437195,3.0,101.88653656089446,0.0,3000,0.0,9.87692526062135
-0.17051011433079838,-22.825244230270386,-12.0,0.9527615453004837,0.0803979204967618,0.10484985597431659,18.52002376174927,111.62991078567505,10.512263850212097,0.22203569665551184,2.8417931094169617,17.11406080055237,1.6130551671981812,32.787179708480835,4.0,110.62587938271463,0.0,4000,0.0,11.79706657737886
-1.7942183336019517,-31.64660436439514,-12.0,0.7629629166126252,0.074733409807086,0.10638735131174326,18.741417490005492,145.41422968292235,10.147521107673645,0.43533506378531456,2.9205565121173858,22.661231526851655,1.5813331176042558,38.460670471191406,5.0,111.40990541124484,0.0,5000,0.0,8.634882620346808
-2.0022639997005465,-40.074250499725345,-12.0,0.6904574199914932,0.06904044785350562,0.10806295479089022,18.885018514633177,128.94593545532226,4.367377843141556,0.5214124307632446,2.9267452964782716,19.982984398841857,0.6769181105196476,43.97797179222107,6.0,115.15677946666256,0.0,6000,0.0,5.653539251175719
-3.5270304329395294,-48.86623066329956,-12.0,0.5404699704051018,0.06368974864482879,0.10845320707559586,19.19868305969238,121.14705532836913,4.237824043154716,0.8460213723778724,2.9939229953289033,18.889943962574005,0.6609281732663512,49.812788248062134,7.0,116.7083729528822,0.0,7000,0.0,2.5368702595620243
-4.9005121405124665,-57.66219156265259,-12.0,0.41983385261893275,0.059091180980205535,0.10958710860460996,19.370886129379272,114.16167649459838,4.4113091858625415,0.8378818246424198,3.046858762025833,17.955268206119538,0.6940050330013037,55.74086117744446,8.0,109.07409356441349,0.0,8000,0.0,279.4535191861999
-5.926776242256165,-66.20162438964844,-12.0,0.3334021789133549,0.054852617263793944,0.1107410152554512,19.379489643096925,109.64931569290161,4.529639259070158,0.9824394568800926,3.0787909388542176,17.419518389701842,0.7195923041403294,61.398967027664185,9.0,120.1836916700122,0.0,9000,0.0,5.399244375414318
-6.982097027778625,-74.46756325531005,-12.0,0.256116312623024,0.05096317847073078,0.111601461969316,19.31571744918823,103.7943504333496,4.310828180968762,1.1947223140597343,3.105574746131897,16.686789429187776,0.6931272081136703,66.98586344718933,10.0,119.08934771409258,0.0,10000,0.0,17.016953524026487
7.125918778896332,-1.0466379915475845,-12.0,0.8505209629535675,0.04451318623498082,0.022919263875111937,0.0,0.0,0.0,0.026653552873060107,0.0,0.0,0.0,67.5290789604187,11.0,116.0580130492599,0.0,11000,0.0,15.188904913670013
7.3223035960197445,-1.793033092856407,-12.0,0.7628113524913788,0.039473322622478005,0.022757229235954583,0.0,0.0,0.0,0.008556719856802375,0.0,0.0,0.0,12.263486862182617,12.0,20.68309376091929,100.0,12000,100.0,2.3718001690576984
6.94632635307312,-2.4487319695949554,-12.0,0.6779834094643593,0.03577729787304997,0.028715792851056902,0.0,0.0,0.0,0.008074981491547078,0.0,0.0,0.0,12.274351835250854,13.0,21.840830934845144,100.0,13000,100.0,5.219927817540685
6.585070028305053,-3.0522434077262877,-12.0,0.6064415482282639,0.03262812488526106,0.03463137836009264,0.0,0.0,0.0,0.007864381014369428,0.0,0.0,0.0,12.317520141601562,14.0,177.01671114523197,100.0,14000,100.0,507.8534797585674
6.42408044719696,-3.551590795516968,-12.0,0.5491817120909691,0.02980538341216743,0.03413796394132078,0.0,0.0,0.0,0.009277946195565163,0.0,0.0,0.0,12.292665481567383,15.0,28.50022719417757,100.0,15000,100.0,4.7089091195178385
6.149797511100769,-4.031580130338669,-12.0,0.4945466796755791,0.027243935342878105,0.03933857810311019,0.0,0.0,0.0,0.010758381981402635,0.0,0.0,0.0,12.269540071487427,16.0,35.679773152587586,100.0,16000,100.0,4.77336987317609
5.7451000075340275,-4.47822953414917,-12.0,0.44229612320661543,0.024921866638585925,0.04425865053012967,0.0,0.0,0.0,0.010372149295639246,0.0,0.0,0.0,12.2913818359375,17.0,190.8181026836537,100.0,17000,100.0,490.19119365022567
5.506126401424408,-4.839640546798706,-12.0,0.39920266619324685,0.022800797114148737,0.04401412192545831,0.0,0.0,0.0,0.012792711030691862,0.0,0.0,0.0,12.299562931060791,18.0,46.731542265450116,100.0,18000,100.0,12.972418100136487
5.101073814868927,-5.166958868980408,-12.0,0.3568464654386044,0.020862213278189302,0.04411853200942278,0.0,0.0,0.0,0.010913111086003482,0.0,0.0,0.0,12.297018051147461,19.0,44.86574034540536,100.0,19000,100.0,4.624498235414846
4.5874788970947264,-5.4841334090232845,-12.0,0.316912323653698,0.019101066147908567,0.046514331992715596,0.0,0.0,0.0,0.012357176318764686,0.0,0.0,0.0,12.323658227920532,20.0,47.48073264496634,100.0,20000,100.0,4.994520815047493
4.066393466711045,-5.748666164398194,-12.0,0.28117240357398987,0.017496333071961998,0.046827780205756425,0.0,0.0,0.0,0.013028937422670424,0.0,0.0,0.0,21.56557869911194,21.0,94.98176668981978,100.0,21000,100.0,185.84554850002135
3.530818222522736,-5.974164968490601,-12.0,0.24903701288998126,0.016030987158417703,0.04686759874969721,0.0,0.0,0.0,0.013297832342796028,0.0,0.0,0.0,12.353229284286499,22.0,44.591413292839206,100.0,22000,100.0,14.409351765831302
2.9376887373924254,-6.177745722293854,-12.0,0.21954631724953652,0.014692557711154223,0.04643349513411522,0.0,0.0,0.0,0.013430175292305647,0.0,0.0,0.0,12.381423234939575,23.0,41.957871119113406,100.0,23000,100.0,6.362761754350104
2.2641286873817443,-6.365090497016907,-12.0,0.1922581122815609,0.013474048586562275,0.04644973689690232,0.0,0.0,0.0,0.013845430668443442,0.0,0.0,0.0,12.305460453033447,24.0,43.64300688265939,100.0,24000,100.0,9.35550116236291
1.5949195734262467,-6.54324569272995,-12.0,0.1681170405894518,0.01236189868953079,0.04649867621436715,0.0,0.0,0.0,0.015524574382230639,0.0,0.0,0.0,12.307494401931763,25.0,45.27694510800393,100.0,25000,100.0,6.521008279866124
0.9275639005452394,-6.714766372680664,-12.0,0.14671841970086097,0.011345359245315195,0.046773465551435946,0.0,0.0,0.0,0.014641883001662791,0.0,0.0,0.0,12.344755411148071,26.0,51.440525146843356,100.0,26000,100.0,7.240035746313279
0.21640033823810517,-6.880224168300629,-12.0,0.12729940071702003,0.010415954190306366,0.047024052355438474,0.0,0.0,0.0,0.01595452968031168,0.0,0.0,0.0,12.35856294631958,27.0,49.460272218195314,100.0,27000,100.0,17.17609171308516
-0.5082135921567679,-7.04014715385437,-12.0,0.11000332253426313,0.009567805278114974,0.047096198877319695,0.0,0.0,0.0,0.016102990875020623,0.0,0.0,0.0,12.343790054321289,28.0,51.20634153595893,100.0,28000,100.0,8.272143661582154
-1.2668077003955842,-7.198902932167053,-12.0,0.09443380372226239,0.008793819278478622,0.04708483092859388,0.0,0.0,0.0,0.015979735764674843,0.0,0.0,0.0,12.331722021102905,29.0,49.57560921178083,100.0,29000,100.0,6.562730724241385
-2.1766985167264936,-7.3447497601509095,-12.0,0.07952811326086522,0.008090448588132858,0.04704357136040926,0.0,0.0,0.0,0.01675885361712426,0.0,0.0,0.0,12.34516167640686,30.0,48.30961060883658,100.0,30000,100.0,13.880566783834098
-3.1503571174144747,-7.486820189476013,-12.0,0.06602728744596242,0.007455224340315908,0.047186924375593665,0.0,0.0,0.0,0.01892276577837765,0.0,0.0,0.0,21.637681484222412,31.0,51.39502875471953,100.0,31000,100.0,5.661964042345099
-4.11906587433815,-7.634500271320343,-12.0,0.05426702006906271,0.006880724700633436,0.04751540738344193,0.0,0.0,0.0,0.01765155958943069,0.0,0.0,0.0,12.365379810333252,32.0,54.61809721859936,100.0,32000,100.0,19.240832329411706
-4.970902426242828,-7.786196590900421,-12.0,0.0447119162529707,0.006355809709988535,0.04738849012181163,0.0,0.0,0.0,0.017995242206379772,0.0,0.0,0.0,12.36558222770691,33.0,45.97308395715663,100.0,33000,100.0,10.379582631408056
-5.820778041362763,-7.934654935359955,-12.0,0.036340548504143956,0.005876496433280408,0.04732442893460393,0.0,0.0,0.0,0.01901787267625332,0.0,0.0,0.0,12.340917825698853,34.0,50.05396795619163,100.0,34000,100.0,12.403671821899575
-6.6704280838966366,-8.087556818962097,-12.0,0.029021303014829754,0.005439347422216087,0.04731031059473753,0.0,0.0,0.0,0.020268820536322892,0.0,0.0,0.0,12.342045307159424,35.0,50.083022806065856,100.0,35000,100.0,6.752053821843346
-7.550276468753815,-8.263134308815003,-12.0,0.02248523267172277,0.005046645409427584,0.04764767925441265,0.0,0.0,0.0,0.022729994549416006,0.0,0.0,0.0,12.37409234046936,36.0,48.25059061097272,100.0,36000,100.0,4.34622265585132
-8.536040727615356,-8.433904802322388,-12.0,0.0163083373690024,0.00470065540401265,0.04814995801076293,0.0,0.0,0.0,0.020839752240106462,0.0,0.0,0.0,12.327780485153198,37.0,60.9302726261958,100.0,37000,100.0,59.29222587044227
-9.36497835445404,-8.59939723777771,-12.0,0.011610568914562464,0.004399305757135153,0.04832315435260534,0.0,0.0,0.0,0.02201253584213555,0.0,0.0,0.0,12.322043895721436,38.0,52.691025450658344,100.0,38000,100.0,14.40471715141392
-10.047449872970581,-8.876917214393616,-12.0,0.008082568844314665,0.0041325952722691,0.049847861632704736,0.0,0.0,0.0,0.026896039869636297,0.0,0.0,0.0,12.34273910522461,39.0,55.91609219527163,100.0,39000,100.0,7.552190636693787
-10.680198657989502,-9.08841764163971,-12.0,0.005160691492026671,0.003898862594971433,0.0506624172590673,0.0,0.0,0.0,0.024503169780597092,0.0,0.0,0.0,12.31819462776184,40.0,132.25936446763808,100.0,40000,100.0,297.8975356575083
